trial,type,wf,response,RT,correct,subj,length,delay,block
11,target,HF,1,0.537,1,16,Long,Immed,b0
12,lure,HF,0,0.808000028,1,16,Long,Immed,b0
13,lure,LF,0,0.703999996,1,16,Long,Immed,b0
14,target,LF,0,0.65200001,0,16,Long,Immed,b0
15,lure,LF,0,0.811999977,1,16,Long,Immed,b0
16,target,HF,1,0.560000002,1,16,Long,Immed,b0
17,lure,HF,0,0.688000023,1,16,Long,Immed,b0
18,lure,HF,0,0.961000025,1,16,Long,Immed,b0
19,target,HF,1,0.538999975,1,16,Long,Immed,b0
20,target,LF,1,0.595000029,1,16,Long,Immed,b0
21,lure,HF,0,0.763000011,1,16,Long,Immed,b0
22,lure,LF,0,0.623000026,1,16,Long,Immed,b0
23,target,LF,1,0.754999995,1,16,Long,Immed,b0
24,target,HF,1,0.922999978,1,16,Long,Immed,b1
25,target,HF,1,0.523000002,1,16,Long,Immed,b1
26,target,LF,1,0.619000018,1,16,Long,Immed,b1
27,target,HF,1,0.596000016,1,16,Long,Immed,b1
28,target,LF,1,0.578999996,1,16,Long,Immed,b1
29,target,HF,1,0.588,1,16,Long,Immed,b1
30,target,HF,1,0.536000013,1,16,Long,Immed,b1
31,lure,LF,0,0.614000022,1,16,Long,Immed,b1
32,lure,HF,0,0.797999978,1,16,Long,Immed,b1
33,lure,HF,0,0.560000002,1,16,Long,Immed,b1
34,target,HF,1,0.629000008,1,16,Long,Immed,b1
35,lure,LF,0,0.549000025,1,16,Long,Immed,b1
36,lure,LF,1,0.592999995,0,16,Long,Immed,b1
37,target,HF,0,1.210999966,0,16,Long,Immed,b1
38,target,HF,1,0.603999972,1,16,Long,Immed,b1
39,target,HF,1,0.521000028,1,16,Long,Immed,b1
40,target,LF,1,0.674000025,1,16,Long,Immed,b1
41,lure,HF,0,0.725000024,1,16,Long,Immed,b1
42,lure,LF,0,0.700999975,1,16,Long,Immed,b1
43,target,HF,1,0.760999978,1,16,Long,Immed,b1
44,target,LF,1,0.601999998,1,16,Long,Immed,b1
45,lure,HF,0,0.626999974,1,16,Long,Immed,b1
46,lure,LF,0,0.68900001,1,16,Long,Immed,b1
47,target,LF,1,0.552999973,1,16,Long,Immed,b1
48,lure,HF,0,0.697000027,1,16,Long,Immed,b2
49,lure,LF,0,1.105999947,1,16,Long,Immed,b2
50,lure,HF,0,0.690999985,1,16,Long,Immed,b2
51,lure,LF,0,0.731000006,1,16,Long,Immed,b2
52,target,LF,1,0.64200002,1,16,Long,Immed,b2
53,lure,HF,0,0.745000005,1,16,Long,Immed,b2
54,lure,LF,1,0.497999996,0,16,Long,Immed,b2
55,lure,LF,0,0.666000009,1,16,Long,Immed,b2
56,target,LF,0,0.788999975,0,16,Long,Immed,b2
57,lure,LF,0,0.763999999,1,16,Long,Immed,b2
58,lure,HF,0,0.757000029,1,16,Long,Immed,b2
59,target,LF,0,0.59799999,0,16,Long,Immed,b2
60,target,LF,1,0.796999991,1,16,Long,Immed,b2
61,lure,LF,0,0.842000008,1,16,Long,Immed,b2
62,target,LF,1,0.646000028,1,16,Long,Immed,b2
63,target,HF,1,0.691999972,1,16,Long,Immed,b2
64,lure,HF,0,0.611999989,1,16,Long,Immed,b2
65,lure,HF,1,0.626999974,0,16,Long,Immed,b2
66,lure,LF,0,0.611000001,1,16,Long,Immed,b2
67,target,HF,1,0.593999982,1,16,Long,Immed,b2
68,lure,HF,0,0.890999973,1,16,Long,Immed,b2
69,target,LF,1,0.699000001,1,16,Long,Immed,b2
70,lure,LF,0,2.459000111,1,16,Long,Immed,b2
71,target,LF,1,0.995000005,1,16,Long,Immed,b2
72,target,LF,0,0.583999991,0,16,Long,Immed,b3
73,lure,LF,1,0.463999987,0,16,Long,Immed,b3
74,target,HF,1,0.731999993,1,16,Long,Immed,b3
75,lure,HF,0,0.609000027,1,16,Long,Immed,b3
76,lure,LF,0,0.637000024,1,16,Long,Immed,b3
77,target,HF,1,0.677999973,1,16,Long,Immed,b3
78,lure,LF,0,0.589999974,1,16,Long,Immed,b3
79,lure,HF,0,0.630999982,1,16,Long,Immed,b3
80,target,LF,0,0.49000001,0,16,Long,Immed,b3
81,target,LF,1,0.573000014,1,16,Long,Immed,b3
82,lure,LF,1,0.637000024,0,16,Long,Immed,b3
83,lure,LF,0,0.661000013,1,16,Long,Immed,b3
84,target,LF,1,1.082999945,1,16,Long,Immed,b3
85,target,LF,1,0.615999997,1,16,Long,Immed,b3
86,target,HF,1,0.963,1,16,Long,Immed,b3
87,target,LF,0,0.819000006,0,16,Long,Immed,b3
88,target,LF,1,0.610000014,1,16,Long,Immed,b3
89,target,HF,1,0.597000003,1,16,Long,Immed,b3
90,target,HF,1,0.546000004,1,16,Long,Immed,b3
91,lure,HF,1,0.587000012,0,16,Long,Immed,b3
92,lure,HF,0,0.699000001,1,16,Long,Immed,b3
93,target,HF,0,1.014000058,0,16,Long,Immed,b3
94,target,LF,1,0.451000005,1,16,Long,Immed,b3
95,lure,HF,1,0.426999986,0,16,Long,Immed,b3
0,lure,LF,0,2.674999952,1,16,Short,Delay,b0
1,lure,LF,0,0.635999978,1,16,Short,Delay,b0
2,target,HF,1,0.651000023,1,16,Short,Delay,b0
3,lure,HF,0,0.651000023,1,16,Short,Delay,b0
4,target,HF,0,0.602999985,0,16,Short,Delay,b0
5,lure,HF,1,0.602999985,0,16,Short,Delay,b0
6,target,LF,1,0.523000002,1,16,Short,Delay,b0
7,lure,HF,0,1.125,1,16,Short,Delay,b0
8,lure,HF,0,0.597000003,1,16,Short,Delay,b0
9,target,LF,1,0.677999973,1,16,Short,Delay,b0
10,target,LF,1,0.838,1,16,Short,Delay,b0
11,lure,HF,0,0.981999993,1,16,Short,Delay,b0
12,target,LF,1,0.523999989,1,16,Short,Delay,b0
13,target,HF,0,0.748000026,0,16,Short,Delay,b0
14,lure,LF,0,0.667999983,1,16,Short,Delay,b0
15,lure,HF,0,0.588,1,16,Short,Delay,b0
16,target,LF,1,0.867999971,1,16,Short,Delay,b0
17,lure,LF,0,0.72299999,1,16,Short,Delay,b0
18,target,HF,0,0.675000012,0,16,Short,Delay,b0
19,target,HF,1,1.019000053,1,16,Short,Delay,b0
20,lure,LF,0,0.595000029,1,16,Short,Delay,b0
21,target,LF,1,0.538999975,1,16,Short,Delay,b0
22,target,HF,0,0.699000001,0,16,Short,Delay,b0
23,lure,LF,0,0.80400002,1,16,Short,Delay,b0
0,lure,HF,0,2.02699995,1,16,Long,Delay,b0
1,lure,HF,1,0.708000004,0,16,Long,Delay,b0
2,target,LF,0,0.819999993,0,16,Long,Delay,b0
3,target,LF,0,0.611999989,0,16,Long,Delay,b0
4,lure,HF,0,0.667999983,1,16,Long,Delay,b0
5,target,LF,0,0.707000017,0,16,Long,Delay,b0
6,lure,LF,0,0.651000023,1,16,Long,Delay,b0
7,target,HF,1,0.788999975,1,16,Long,Delay,b0
8,lure,LF,0,0.82099998,1,16,Long,Delay,b0
9,target,LF,1,0.740999997,1,16,Long,Delay,b0
10,target,LF,0,0.788999975,0,16,Long,Delay,b0
11,lure,HF,0,0.589999974,1,16,Long,Delay,b0
12,target,LF,1,0.714999974,1,16,Long,Delay,b0
13,lure,HF,0,0.596000016,1,16,Long,Delay,b0
14,target,LF,1,0.859000027,1,16,Long,Delay,b0
15,target,HF,1,0.603999972,1,16,Long,Delay,b0
16,lure,HF,0,0.74000001,1,16,Long,Delay,b0
17,target,LF,1,1.187999964,1,16,Long,Delay,b0
18,target,HF,1,1.003999949,1,16,Long,Delay,b0
19,lure,LF,0,0.532000005,1,16,Long,Delay,b0
20,target,HF,0,0.546999991,0,16,Long,Delay,b0
21,target,HF,0,0.683000028,0,16,Long,Delay,b0
22,lure,LF,0,0.538999975,1,16,Long,Delay,b0
23,target,LF,1,0.795000017,1,16,Long,Delay,b0
24,lure,LF,1,0.763000011,0,16,Long,Delay,b1
25,lure,HF,1,0.578999996,0,16,Long,Delay,b1
26,target,HF,0,0.658999979,0,16,Long,Delay,b1
27,target,LF,1,0.538999975,1,16,Long,Delay,b1
28,target,HF,1,0.658999979,1,16,Long,Delay,b1
29,target,HF,0,1.25999999,0,16,Long,Delay,b1
30,target,HF,1,0.611999989,1,16,Long,Delay,b1
31,lure,HF,0,0.876999974,1,16,Long,Delay,b1
32,lure,LF,0,0.588,1,16,Long,Delay,b1
33,target,LF,0,0.555999994,0,16,Long,Delay,b1
34,target,HF,1,0.508000016,1,16,Long,Delay,b1
35,lure,LF,0,0.643999994,1,16,Long,Delay,b1
36,target,HF,1,0.57099998,1,16,Long,Delay,b1
37,lure,LF,0,0.666999996,1,16,Long,Delay,b1
38,lure,HF,0,0.802999973,1,16,Long,Delay,b1
39,lure,HF,0,0.954999983,1,16,Long,Delay,b1
40,target,HF,1,0.578999996,1,16,Long,Delay,b1
41,lure,HF,0,0.619000018,1,16,Long,Delay,b1
42,target,LF,1,0.619000018,1,16,Long,Delay,b1
43,target,HF,1,0.611000001,1,16,Long,Delay,b1
44,lure,LF,0,0.63499999,1,16,Long,Delay,b1
45,lure,HF,0,0.578999996,1,16,Long,Delay,b1
46,lure,HF,0,0.587000012,1,16,Long,Delay,b1
47,target,HF,1,0.675000012,1,16,Long,Delay,b1
48,lure,LF,0,0.547999978,1,16,Long,Delay,b2
49,lure,HF,0,0.763999999,1,16,Long,Delay,b2
50,lure,HF,0,0.476999998,1,16,Long,Delay,b2
51,lure,HF,0,0.723999977,1,16,Long,Delay,b2
52,lure,LF,0,0.660000026,1,16,Long,Delay,b2
53,lure,HF,0,0.842999995,1,16,Long,Delay,b2
54,lure,LF,0,0.602999985,1,16,Long,Delay,b2
55,lure,LF,0,0.611000001,1,16,Long,Delay,b2
56,target,HF,1,0.658999979,1,16,Long,Delay,b2
57,lure,HF,0,0.587000012,1,16,Long,Delay,b2
58,lure,HF,0,0.714999974,1,16,Long,Delay,b2
59,lure,LF,0,0.754999995,1,16,Long,Delay,b2
60,target,HF,0,0.563000023,0,16,Long,Delay,b2
61,target,LF,0,0.771000028,0,16,Long,Delay,b2
62,target,LF,1,0.582000017,1,16,Long,Delay,b2
63,lure,HF,1,0.533999979,0,16,Long,Delay,b2
64,lure,LF,0,0.59799999,1,16,Long,Delay,b2
65,lure,LF,0,0.677999973,1,16,Long,Delay,b2
66,lure,LF,0,0.653999984,1,16,Long,Delay,b2
67,lure,HF,0,0.638000011,1,16,Long,Delay,b2
68,target,LF,0,0.5,0,16,Long,Delay,b2
69,lure,LF,0,0.644999981,1,16,Long,Delay,b2
70,target,HF,1,0.483999997,1,16,Long,Delay,b2
71,target,LF,1,0.861000001,1,16,Long,Delay,b2
72,lure,HF,1,0.685000002,0,16,Long,Delay,b3
73,target,HF,1,0.541000009,1,16,Long,Delay,b3
74,lure,LF,1,0.597000003,0,16,Long,Delay,b3
75,target,LF,1,0.444999993,1,16,Long,Delay,b3
76,lure,LF,0,0.500999987,1,16,Long,Delay,b3
77,target,LF,1,0.675000012,1,16,Long,Delay,b3
78,lure,LF,1,0.939999998,0,16,Long,Delay,b3
79,lure,HF,1,1.011000037,0,16,Long,Delay,b3
80,target,LF,1,0.555000007,1,16,Long,Delay,b3
81,lure,LF,0,0.646000028,1,16,Long,Delay,b3
82,target,HF,0,1.126000047,0,16,Long,Delay,b3
83,target,HF,1,0.838,1,16,Long,Delay,b3
84,target,LF,1,0.790000021,1,16,Long,Delay,b3
85,target,LF,0,0.805999994,0,16,Long,Delay,b3
86,target,HF,1,0.588,1,16,Long,Delay,b3
87,lure,LF,0,0.635999978,1,16,Long,Delay,b3
88,target,LF,1,0.57099998,1,16,Long,Delay,b3
89,target,LF,0,0.746999979,0,16,Long,Delay,b3
90,lure,LF,1,0.707000017,0,16,Long,Delay,b3
91,lure,HF,0,0.467000008,1,16,Long,Delay,b3
92,target,HF,1,0.754999995,1,16,Long,Delay,b3
93,target,HF,0,0.335999995,0,16,Long,Delay,b3
94,target,HF,1,0.980000019,1,16,Long,Delay,b3
95,target,LF,1,0.523999989,1,16,Long,Delay,b3
0,lure,LF,0,1.197000027,1,17,Long,Delay,b0
1,target,HF,1,1.136999965,1,17,Long,Delay,b0
2,target,HF,1,0.873000026,1,17,Long,Delay,b0
3,target,HF,1,1.001000047,1,17,Long,Delay,b0
4,lure,LF,0,0.736999989,1,17,Long,Delay,b0
5,lure,HF,0,0.792999983,1,17,Long,Delay,b0
6,lure,HF,1,0.68900001,0,17,Long,Delay,b0
7,lure,LF,0,0.768999994,1,17,Long,Delay,b0
8,lure,HF,1,1.616999984,0,17,Long,Delay,b0
9,lure,HF,0,0.601000011,1,17,Long,Delay,b0
10,lure,LF,0,0.64200002,1,17,Long,Delay,b0
11,lure,HF,0,0.77700001,1,17,Long,Delay,b0
12,target,HF,1,0.722000003,1,17,Long,Delay,b0
13,lure,HF,1,0.657000005,0,17,Long,Delay,b0
14,lure,HF,0,0.601000011,1,17,Long,Delay,b0
15,target,HF,1,0.640999973,1,17,Long,Delay,b0
16,target,LF,1,0.592999995,1,17,Long,Delay,b0
17,target,HF,1,1.208999991,1,17,Long,Delay,b0
18,target,HF,1,0.584999979,1,17,Long,Delay,b0
19,lure,HF,1,0.609000027,0,17,Long,Delay,b0
20,target,HF,1,0.648999989,1,17,Long,Delay,b0
21,lure,HF,0,0.833000004,1,17,Long,Delay,b0
22,lure,HF,1,0.665000021,0,17,Long,Delay,b0
23,lure,LF,0,0.921000004,1,17,Long,Delay,b0
24,target,LF,1,0.873000026,1,17,Long,Delay,b1
25,target,LF,1,0.64200002,1,17,Long,Delay,b1
26,lure,LF,0,0.657000005,1,17,Long,Delay,b1
27,lure,HF,1,1.154000044,0,17,Long,Delay,b1
28,target,HF,1,0.666000009,1,17,Long,Delay,b1
29,lure,LF,0,1.008999944,1,17,Long,Delay,b1
30,lure,HF,0,1.241000056,1,17,Long,Delay,b1
31,lure,HF,1,1.00999999,0,17,Long,Delay,b1
32,target,HF,1,1.281000018,1,17,Long,Delay,b1
33,lure,HF,1,0.569000006,0,17,Long,Delay,b1
34,target,LF,1,1.184999943,1,17,Long,Delay,b1
35,target,LF,1,0.704999983,1,17,Long,Delay,b1
36,target,HF,1,0.704999983,1,17,Long,Delay,b1
37,lure,LF,1,0.92900002,0,17,Long,Delay,b1
38,target,HF,0,0.745000005,0,17,Long,Delay,b1
39,lure,LF,0,0.592999995,1,17,Long,Delay,b1
40,lure,HF,0,0.874000013,1,17,Long,Delay,b1
41,lure,HF,0,0.970000029,1,17,Long,Delay,b1
42,target,HF,1,1.184999943,1,17,Long,Delay,b1
43,lure,HF,1,0.537,0,17,Long,Delay,b1
44,lure,LF,1,0.68900001,0,17,Long,Delay,b1
45,lure,LF,1,0.953999996,0,17,Long,Delay,b1
46,lure,HF,0,0.792999983,1,17,Long,Delay,b1
47,lure,LF,0,1.585000038,1,17,Long,Delay,b1
48,lure,LF,0,0.657000005,1,17,Long,Delay,b2
49,lure,LF,0,0.976999998,1,17,Long,Delay,b2
50,target,LF,1,1.08099997,1,17,Long,Delay,b2
51,lure,LF,0,0.976999998,1,17,Long,Delay,b2
52,target,HF,1,0.704999983,1,17,Long,Delay,b2
53,target,HF,1,0.70599997,1,17,Long,Delay,b2
54,target,HF,1,0.649999976,1,17,Long,Delay,b2
55,target,LF,1,0.578000009,1,17,Long,Delay,b2
56,target,HF,1,0.745000005,1,17,Long,Delay,b2
57,lure,HF,1,1.208999991,0,17,Long,Delay,b2
58,target,LF,1,0.592999995,1,17,Long,Delay,b2
59,target,LF,1,0.56099999,1,17,Long,Delay,b2
60,target,HF,1,0.545000017,1,17,Long,Delay,b2
61,target,LF,1,0.609000027,1,17,Long,Delay,b2
62,target,HF,1,0.680999994,1,17,Long,Delay,b2
63,target,HF,1,0.561999977,1,17,Long,Delay,b2
64,lure,LF,0,1.720999956,1,17,Long,Delay,b2
65,target,LF,1,0.936999977,1,17,Long,Delay,b2
66,target,LF,0,1.513000011,0,17,Long,Delay,b2
67,target,LF,1,1.264999986,1,17,Long,Delay,b2
68,target,LF,1,0.64200002,1,17,Long,Delay,b2
69,target,HF,1,1.345000029,1,17,Long,Delay,b2
70,target,LF,1,0.648999989,1,17,Long,Delay,b2
71,lure,LF,0,1.217000008,1,17,Long,Delay,b2
72,target,HF,0,1.264999986,0,17,Long,Delay,b3
73,target,LF,1,1.105000019,1,17,Long,Delay,b3
74,target,LF,1,1.728999972,1,17,Long,Delay,b3
75,target,LF,1,0.769999981,1,17,Long,Delay,b3
76,lure,LF,0,0.976999998,1,17,Long,Delay,b3
77,lure,HF,0,0.880999982,1,17,Long,Delay,b3
78,lure,HF,0,0.833000004,1,17,Long,Delay,b3
79,lure,LF,1,0.785000026,0,17,Long,Delay,b3
80,lure,LF,0,1.146000028,1,17,Long,Delay,b3
81,lure,LF,0,0.728999972,1,17,Long,Delay,b3
82,target,LF,1,0.833000004,1,17,Long,Delay,b3
83,lure,HF,1,0.816999972,0,17,Long,Delay,b3
84,lure,LF,0,0.888999999,1,17,Long,Delay,b3
85,lure,HF,0,0.833000004,1,17,Long,Delay,b3
86,lure,LF,0,0.833000004,1,17,Long,Delay,b3
87,target,LF,1,0.768999994,1,17,Long,Delay,b3
88,target,LF,1,0.616999984,1,17,Long,Delay,b3
89,target,LF,1,0.713,1,17,Long,Delay,b3
90,target,LF,1,0.721000016,1,17,Long,Delay,b3
91,lure,LF,1,1.18599999,0,17,Long,Delay,b3
92,target,HF,1,1.121000051,1,17,Long,Delay,b3
93,lure,HF,1,1.521000028,0,17,Long,Delay,b3
94,target,LF,0,0.968999982,0,17,Long,Delay,b3
95,target,HF,0,0.745000005,0,17,Long,Delay,b3
0,target,HF,1,1.56400001,1,17,Short,Immed,b0
1,target,HF,1,0.992999971,1,17,Short,Immed,b0
2,lure,LF,1,0.569000006,0,17,Short,Immed,b0
3,target,LF,1,0.754000008,1,17,Short,Immed,b0
4,target,HF,1,0.625,1,17,Short,Immed,b0
5,lure,HF,0,1.192999959,1,17,Short,Immed,b0
6,target,LF,0,0.961000025,0,17,Short,Immed,b0
7,target,LF,1,0.800999999,1,17,Short,Immed,b0
8,lure,LF,0,0.681999981,1,17,Short,Immed,b0
9,lure,LF,0,0.578000009,1,17,Short,Immed,b0
10,target,LF,0,1.177000046,0,17,Short,Immed,b0
11,lure,HF,0,0.86500001,1,17,Short,Immed,b0
12,lure,LF,0,0.86500001,1,17,Short,Immed,b0
13,target,HF,1,0.992999971,1,17,Short,Immed,b0
14,lure,HF,1,1.208999991,0,17,Short,Immed,b0
15,lure,LF,0,0.86500001,1,17,Short,Immed,b0
16,lure,HF,0,0.800999999,1,17,Short,Immed,b0
17,target,HF,1,0.55400002,1,17,Short,Immed,b0
18,lure,HF,1,0.697000027,0,17,Short,Immed,b0
19,target,HF,1,0.561999977,1,17,Short,Immed,b0
20,target,LF,1,0.55400002,1,17,Short,Immed,b0
21,lure,HF,1,0.617999971,0,17,Short,Immed,b0
22,lure,LF,1,1.289999962,0,17,Short,Immed,b0
23,target,LF,1,0.674000025,1,17,Short,Immed,b0
0,lure,HF,1,2.25999999,0,17,Short,Delay,b0
1,target,HF,1,0.824999988,1,17,Short,Delay,b0
2,lure,LF,0,0.961000025,1,17,Short,Delay,b0
3,lure,LF,0,0.865999997,1,17,Short,Delay,b0
4,lure,LF,0,0.713999987,1,17,Short,Delay,b0
5,lure,LF,0,0.727999985,1,17,Short,Delay,b0
6,lure,HF,0,0.833000004,1,17,Short,Delay,b0
7,lure,HF,0,0.713,1,17,Short,Delay,b0
8,lure,HF,1,1.177000046,0,17,Short,Delay,b0
9,target,HF,1,0.584999979,1,17,Short,Delay,b0
10,target,LF,1,1.496999979,1,17,Short,Delay,b0
11,lure,LF,0,0.848999977,1,17,Short,Delay,b0
12,target,HF,1,0.785000026,1,17,Short,Delay,b0
13,target,HF,1,0.657000005,1,17,Short,Delay,b0
14,target,LF,1,0.609000027,1,17,Short,Delay,b0
15,lure,HF,1,0.68900001,0,17,Short,Delay,b0
16,target,LF,1,0.584999979,1,17,Short,Delay,b0
17,target,HF,1,0.528999984,1,17,Short,Delay,b0
18,target,LF,1,0.657999992,1,17,Short,Delay,b0
19,lure,LF,1,1.082000017,0,17,Short,Delay,b0
20,target,LF,1,1.16900003,1,17,Short,Delay,b0
21,target,LF,1,0.537,1,17,Short,Delay,b0
22,lure,HF,0,1.832999945,1,17,Short,Delay,b0
23,target,HF,1,0.633000016,1,17,Short,Delay,b0
0,lure,HF,0,2.339999914,1,17,Long,Immed,b0
1,lure,HF,0,0.760999978,1,17,Long,Immed,b0
2,lure,LF,0,0.768999994,1,17,Long,Immed,b0
3,lure,LF,0,1.041000009,1,17,Long,Immed,b0
4,lure,LF,0,0.848999977,1,17,Long,Immed,b0
5,target,LF,1,0.680999994,1,17,Long,Immed,b0
6,target,LF,1,0.665000021,1,17,Long,Immed,b0
7,lure,HF,1,0.953000009,0,17,Long,Immed,b0
8,lure,LF,0,1.539000034,1,17,Long,Immed,b0
9,target,HF,1,1.146000028,1,17,Long,Immed,b0
10,lure,LF,1,1.072999954,0,17,Long,Immed,b0
11,lure,HF,1,0.880999982,0,17,Long,Immed,b0
12,target,HF,1,0.648999989,1,17,Long,Immed,b0
13,target,HF,1,0.665000021,1,17,Long,Immed,b0
14,target,LF,1,0.592999995,1,17,Long,Immed,b0
15,target,HF,1,0.704999983,1,17,Long,Immed,b0
16,target,LF,1,0.680999994,1,17,Long,Immed,b0
17,lure,LF,1,1.376999974,0,17,Long,Immed,b0
18,target,HF,1,1.449000001,1,17,Long,Immed,b0
19,target,HF,1,0.521000028,1,17,Long,Immed,b0
20,target,LF,1,0.545000017,1,17,Long,Immed,b0
21,target,HF,1,0.816999972,1,17,Long,Immed,b0
22,lure,LF,1,1.042000055,0,17,Long,Immed,b0
23,target,HF,1,1.090999961,1,17,Long,Immed,b0
24,target,HF,1,0.609000027,1,17,Long,Immed,b1
25,lure,HF,1,0.721000016,0,17,Long,Immed,b1
26,target,HF,1,0.633000016,1,17,Long,Immed,b1
27,lure,LF,1,1.041000009,0,17,Long,Immed,b1
28,target,LF,1,0.785000026,1,17,Long,Immed,b1
29,lure,HF,1,1.993000031,0,17,Long,Immed,b1
30,lure,LF,0,0.77700001,1,17,Long,Immed,b1
31,lure,HF,0,0.839999974,1,17,Long,Immed,b1
32,lure,HF,0,1.457000017,1,17,Long,Immed,b1
33,target,LF,1,1.264999986,1,17,Long,Immed,b1
34,lure,HF,1,1.809000015,0,17,Long,Immed,b1
35,lure,LF,1,0.992999971,0,17,Long,Immed,b1
36,target,HF,1,0.792999983,1,17,Long,Immed,b1
37,lure,HF,0,1.049000025,1,17,Long,Immed,b1
38,lure,LF,0,1.256999969,1,17,Long,Immed,b1
39,target,LF,1,0.601000011,1,17,Long,Immed,b1
40,target,LF,1,0.68900001,1,17,Long,Immed,b1
41,lure,HF,0,2.273000002,1,17,Long,Immed,b1
42,lure,HF,0,0.672999978,1,17,Long,Immed,b1
43,lure,HF,0,0.768999994,1,17,Long,Immed,b1
44,lure,HF,0,1.144999981,1,17,Long,Immed,b1
45,lure,HF,1,0.986000001,0,17,Long,Immed,b1
46,target,LF,1,1.074000001,1,17,Long,Immed,b1
47,target,HF,1,0.912999988,1,17,Long,Immed,b1
48,lure,HF,1,0.824000001,0,17,Long,Immed,b2
49,target,LF,1,0.816999972,1,17,Long,Immed,b2
50,lure,LF,0,2.186000109,1,17,Long,Immed,b2
51,target,LF,1,0.609000027,1,17,Long,Immed,b2
52,target,LF,1,0.736999989,1,17,Long,Immed,b2
53,target,LF,1,0.728999972,1,17,Long,Immed,b2
54,lure,LF,0,0.833000004,1,17,Long,Immed,b2
55,lure,HF,1,1.409000039,0,17,Long,Immed,b2
56,lure,HF,1,1.152999997,0,17,Long,Immed,b2
57,lure,LF,0,1.417000055,1,17,Long,Immed,b2
58,lure,LF,0,0.889999986,1,17,Long,Immed,b2
59,lure,HF,0,1.912999988,1,17,Long,Immed,b2
60,target,HF,1,0.672999978,1,17,Long,Immed,b2
61,lure,LF,1,0.904999971,0,17,Long,Immed,b2
62,target,HF,1,0.713,1,17,Long,Immed,b2
63,target,LF,1,0.657000005,1,17,Long,Immed,b2
64,target,LF,1,0.736999989,1,17,Long,Immed,b2
65,target,HF,1,0.953000009,1,17,Long,Immed,b2
66,target,HF,1,0.809000015,1,17,Long,Immed,b2
67,lure,LF,0,0.888999999,1,17,Long,Immed,b2
68,target,HF,0,1.121000051,0,17,Long,Immed,b2
69,target,HF,1,0.633000016,1,17,Long,Immed,b2
70,target,LF,1,0.648999989,1,17,Long,Immed,b2
71,target,HF,1,0.55400002,1,17,Long,Immed,b2
72,lure,HF,0,0.986000001,1,17,Long,Immed,b3
73,target,LF,1,0.736999989,1,17,Long,Immed,b3
74,lure,HF,1,0.92900002,0,17,Long,Immed,b3
75,lure,LF,0,0.961000025,1,17,Long,Immed,b3
76,target,HF,0,1.544999957,0,17,Long,Immed,b3
77,target,LF,0,1.001000047,0,17,Long,Immed,b3
78,target,LF,0,1.008999944,0,17,Long,Immed,b3
79,lure,LF,1,0.592999995,0,17,Long,Immed,b3
80,lure,HF,1,1.544999957,0,17,Long,Immed,b3
81,lure,LF,0,2.000999928,1,17,Long,Immed,b3
82,target,HF,1,0.713999987,1,17,Long,Immed,b3
83,target,LF,1,0.578000009,1,17,Long,Immed,b3
84,lure,LF,0,1.968999982,1,17,Long,Immed,b3
85,target,HF,0,0.824999988,0,17,Long,Immed,b3
86,lure,HF,0,1.008999944,1,17,Long,Immed,b3
87,lure,HF,0,0.616999984,1,17,Long,Immed,b3
88,lure,LF,0,0.880999982,1,17,Long,Immed,b3
89,target,LF,1,1.401000023,1,17,Long,Immed,b3
90,target,LF,1,0.665000021,1,17,Long,Immed,b3
91,target,LF,1,0.745000005,1,17,Long,Immed,b3
92,lure,LF,0,0.938000023,1,17,Long,Immed,b3
93,target,HF,0,1.057000041,0,17,Long,Immed,b3
94,target,HF,0,0.728999972,0,17,Long,Immed,b3
95,lure,LF,1,0.674000025,0,17,Long,Immed,b3
0,target,HF,1,2.084000111,1,18,Short,Delay,b0
1,target,HF,1,1.067999959,1,18,Short,Delay,b0
2,lure,LF,0,2.611000061,1,18,Short,Delay,b0
3,lure,LF,0,1.082999945,1,18,Short,Delay,b0
4,lure,HF,0,1.067000031,1,18,Short,Delay,b0
5,target,HF,1,1.243000031,1,18,Short,Delay,b0
6,lure,LF,0,0.930999994,1,18,Short,Delay,b0
7,lure,HF,0,0.907000005,1,18,Short,Delay,b0
8,lure,HF,0,0.80400002,1,18,Short,Delay,b0
9,lure,LF,0,0.779999971,1,18,Short,Delay,b0
10,lure,HF,0,1.675999999,1,18,Short,Delay,b0
11,target,LF,1,0.684000015,1,18,Short,Delay,b0
12,target,LF,1,0.853999972,1,18,Short,Delay,b0
13,lure,LF,0,0.796000004,1,18,Short,Delay,b0
14,target,HF,0,1.083999991,0,18,Short,Delay,b0
15,lure,HF,0,0.898999989,1,18,Short,Delay,b0
16,target,HF,1,0.875,1,18,Short,Delay,b0
17,target,LF,1,0.74000001,1,18,Short,Delay,b0
18,lure,LF,0,0.763000011,1,18,Short,Delay,b0
19,lure,HF,0,0.875999987,1,18,Short,Delay,b0
20,target,LF,1,0.754999995,1,18,Short,Delay,b0
21,target,LF,0,1.034999967,0,18,Short,Delay,b0
22,target,LF,1,1.17900002,1,18,Short,Delay,b0
23,target,HF,1,0.691999972,1,18,Short,Delay,b0
0,lure,HF,0,0.833999991,1,18,Long,Delay,b0
1,lure,HF,0,0.579999983,1,18,Long,Delay,b0
2,lure,LF,0,0.574000001,1,18,Long,Delay,b0
3,lure,HF,0,0.606000006,1,18,Long,Delay,b0
4,lure,LF,0,0.550000012,1,18,Long,Delay,b0
